typeID,solarSystemID,radius,itemName
2014,31000850,5050000,J144326 VI
2016,31000851,1740000,J124449 I
2063,31000851,2450000,J124449 II
2016,31000851,3920000,J124449 III
2016,31000851,2530000,J124449 IV
11,31000851,5990000,J124449 V
13,31000851,23920000,J124449 VI
13,31000851,13430000,J124449 VII
11,31000851,9480000,J124449 VIII
2017,31000852,4760000,J100642 I
11,31000852,9070000,J100642 II
2016,31000852,3290000,J100642 III
13,31000852,32800000,J100642 IV
13,31000852,147170000,J100642 V
13,31000852,50290000,J100642 VI
12,31000852,22420000,J100642 VII
12,31000852,12810000,J100642 VIII
2016,31000852,2660000,J100642 IX
2016,31000853,2300000,J133150 I
2015,31000853,3030000,J133150 II
2016,31000853,3460000,J133150 III
11,31000853,5910000,J133150 IV
2014,31000853,5400000,J133150 V
2014,31000853,8960000,J133150 VI
2015,31000853,4030000,J133150 VII
13,31000853,26900000,J133150 VIII
13,31000853,21870000,J133150 IX
13,31000853,18710000,J133150 X
2016,31000853,7760000,J133150 XI
2014,31000853,3480000,J133150 XII
2014,31000853,3760000,J133150 XIII
2016,31000854,1940000,J164126 I
2015,31000854,3520000,J164126 II
2016,31000854,4560000,J164126 III
11,31000854,5130000,J164126 IV
2017,31000854,9380000,J164126 V
13,31000854,23070000,J164126 VI
13,31000854,21270000,J164126 VII
13,31000854,36980000,J164126 VIII
2016,31000854,4940000,J164126 IX
12,31000854,17260000,J164126 X
2016,31000855,1950000,J171142 I
2016,31000855,2520000,J171142 II
2015,31000855,3630000,J171142 III
2016,31000855,3920000,J171142 IV
11,31000855,4420000,J171142 V
11,31000855,6960000,J171142 VI
2017,31000855,11830000,J171142 VII
13,31000855,26560000,J171142 VIII
2016,31000855,11890000,J171142 IX
13,31000855,23350000,J171142 X
2016,31000855,7560000,J171142 XI
2015,31000856,4250000,J145634 I
2016,31000856,2150000,J145634 II
11,31000856,7920000,J145634 III
11,31000856,7180000,J145634 IV
2017,31000856,7900000,J145634 V
13,31000856,36680000,J145634 VI
11,31000856,5440000,J145634 VII
13,31000856,35460000,J145634 VIII
13,31000856,33820000,J145634 IX
2014,31000856,3130000,J145634 X
2016,31000857,2830000,J151431 I
2016,31000857,5130000,J151431 II
2016,31000857,3070000,J151431 III
2016,31000857,3250000,J151431 IV
2015,31000857,6210000,J151431 V
2015,31000857,3670000,J151431 VI
11,31000857,7080000,J151431 VII
13,31000857,65400000,J151431 VIII
13,31000857,51380000,J151431 IX
12,31000857,10690000,J151431 X
12,31000857,11530000,J151431 XI
2016,31000858,1890000,J233555 I
2015,31000858,2520000,J233555 II
2016,31000858,2620000,J233555 III
2017,31000858,5140000,J233555 IV
13,31000858,14170000,J233555 V
13,31000858,16400000,J233555 VI
2014,31000858,8420000,J233555 VII
13,31000858,18640000,J233555 VIII
2016,31000859,2430000,J100651 I
2063,31000859,2510000,J100651 II
2016,31000859,6780000,J100651 III
13,31000859,17660000,J100651 IV
13,31000859,18240000,J100651 V
13,31000859,77210000,J100651 VI
13,31000859,30220000,J100651 VII
12,31000859,18790000,J100651 VIII
2014,31000859,4430000,J100651 IX
2016,31000860,2560000,J132103 I
2014,31000860,2300000,J132103 II
2015,31000860,2940000,J132103 III
11,31000860,4030000,J132103 IV
2016,31000860,3620000,J132103 V
13,31000860,12880000,J132103 VI
11,31000860,9090000,J132103 VII
2016,31000861,1820000,J121720 I
2015,31000861,1970000,J121720 II
2016,31000861,2640000,J121720 III
2016,31000861,3250000,J121720 IV
2015,31000861,4080000,J121720 V
2016,31000861,7890000,J121720 VI
11,31000861,5890000,J121720 VII
13,31000861,43890000,J121720 VIII
2017,31000861,12450000,J121720 IX
2015,31000861,7370000,J121720 X
2015,31000861,2520000,J121720 XI
2016,31000862,2220000,J210355 I
2016,31000862,3840000,J210355 II
2016,31000862,4030000,J210355 III
13,31000862,15080000,J210355 IV
11,31000862,9010000,J210355 V
13,31000862,43150000,J210355 VI
13,31000862,45540000,J210355 VII
12,31000862,45390000,J210355 VIII
2016,31000863,1660000,J125029 I
2016,31000863,6060000,J125029 II
2016,31000863,4880000,J125029 III
13,31000863,26950000,J125029 IV
13,31000863,127320000,J125029 V
13,31000863,57880000,J125029 VI
12,31000863,22870000,J125029 VII
2016,31000864,1830000,J103619 I
2016,31000864,3830000,J103619 II
11,31000864,9100000,J103619 III
2014,31000864,8080000,J103619 IV
2017,31000864,11350000,J103619 V
2015,31000865,1870000,J165014 I
2016,31000865,3240000,J165014 II
2015,31000865,1710000,J165014 III
2017,31000865,4270000,J165014 IV
2017,31000865,7630000,J165014 V
2016,31000865,7330000,J165014 VI
2015,31000865,4550000,J165014 VII
13,31000865,25650000,J165014 VIII
13,31000865,30380000,J165014 IX
12,31000865,8250000,J165014 X
13,31000866,43780000,J124611 I
13,31000866,52801761,J124611 II
2016,31000867,6410000,J150418 I
2016,31000867,5510000,J150418 II
13,31000867,18520000,J150418 III
13,31000867,57940000,J150418 IV
13,31000867,103600000,J150418 V
12,31000867,24570000,J150418 VI
12,31000867,9230000,J150418 VII
12,31000867,7310000,J150418 VIII
2016,31000868,2510000,J145440 I
2016,31000868,2250000,J145440 II
2015,31000868,3050000,J145440 III
11,31000868,4110000,J145440 IV
2017,31000868,5890000,J145440 V
2014,31000868,3410000,J145440 VI
11,31000868,7420000,J145440 VII
2015,31000868,4940000,J145440 VIII
13,31000868,54340000,J145440 IX
13,31000868,16730000,J145440 X
2014,31000868,2810000,J145440 XI
2015,31000869,1610000,J113223 I
2016,31000869,2940000,J113223 II
11,31000869,5560000,J113223 III
11,31000869,4690000,J113223 IV
13,31000869,30710000,J113223 V
13,31000869,34090000,J113223 VI
2016,31000870,2700000,J234915 I
2015,31000870,4790000,J234915 II
2017,31000870,7250000,J234915 III
2015,31000870,8000000,J234915 IV
13,31000870,15050000,J234915 V
13,31000870,17570000,J234915 VI
13,31000870,16610000,J234915 VII
12,31000870,19360000,J234915 VIII
2015,31000871,2060000,J162042 I
2016,31000871,3750000,J162042 II
2016,31000871,4810000,J162042 III
11,31000871,4790000,J162042 IV
2014,31000871,2460000,J162042 V
11,31000871,11200000,J162042 VI
11,31000871,4420000,J162042 VII
2014,31000871,8320000,J162042 VIII
11,31000871,9120000,J162042 IX
13,31000871,20950000,J162042 X
11,31000871,11000000,J162042 XI
2017,31000872,6220000,J112019 I
2016,31000872,7420000,J112019 II
2016,31000872,5670000,J112019 III
13,31000872,21220000,J112019 IV
13,31000872,18970000,J112019 V
2017,31000872,5300000,J112019 VI
2016,31000872,6890000,J112019 VII
13,31000872,99400000,J112019 VIII
12,31000872,13300000,J112019 IX
2017,31000872,7780000,J112019 X
2016,31000873,1920000,J162332 I
2016,31000873,2690000,J162332 II
2016,31000873,5470000,J162332 III
2017,31000873,6790000,J162332 IV
13,31000873,17160000,J162332 V
13,31000873,53180000,J162332 VI
2016,31000873,10890000,J162332 VII
2016,31000874,3080000,J125350 I
2016,31000874,3080000,J125350 II
2015,31000874,2090000,J125350 III
2016,31000874,5390000,J125350 IV
2014,31000874,8800000,J125350 V
13,31000874,16210000,J125350 VI
13,31000874,18600000,J125350 VII
13,31000874,23700000,J125350 VIII
13,31000874,37130000,J125350 IX
12,31000874,9470000,J125350 X
2016,31000875,3020000,J101710 I
11,31000875,6810000,J101710 II
11,31000875,7350000,J101710 III
11,31000875,5090000,J101710 IV
13,31000875,20540000,J101710 V
13,31000875,14430000,J101710 VI
13,31000875,28570000,J101710 VII
2015,31000876,3900000,J223029 I
2016,31000876,3860000,J223029 II
2016,31000876,5800000,J223029 III
2015,31000876,1900000,J223029 IV
13,31000876,31690000,J223029 V
13,31000876,93880000,J223029 VI
13,31000876,33880000,J223029 VII
2016,31000876,6670000,J223029 VIII
13,31000876,32270000,J223029 IX
2016,31000876,3430000,J223029 X
2016,31000876,4640000,J223029 XI
2015,31000877,2210000,J234810 I
2016,31000877,2760000,J234810 II
2016,31000877,3730000,J234810 III
2015,31000877,9970000,J234810 IV
2063,31000877,4000000,J234810 V
2015,31000877,12070000,J234810 VI
13,31000877,22180000,J234810 VII
11,31000877,11440000,J234810 VIII
13,31000877,31610000,J234810 IX
2017,31000877,7040000,J234810 X
2016,31000878,3130000,J135230 I
2015,31000878,4680000,J135230 II
2016,31000878,3670000,J135230 III
2017,31000878,4690000,J135230 IV
11,31000878,5440000,J135230 V
13,31000878,15200000,J135230 VI
2014,31000878,4130000,J135230 VII
13,31000878,57610000,J135230 VIII
13,31000878,31540000,J135230 IX
13,31000878,26920000,J135230 X
2017,31000879,10830000,J111038 I
13,31000879,107830000,J111038 II
13,31000879,20590000,J111038 III
13,31000879,53120000,J111038 IV
2016,31000879,4340000,J111038 V
2016,31000879,4040000,J111038 VI
2015,31000880,3310000,J160650 I
2016,31000880,2400000,J160650 II
2016,31000880,4970000,J160650 III
2016,31000880,2200000,J160650 IV
13,31000880,18750000,J160650 V
13,31000880,20300000,J160650 VI
13,31000880,36780000,J160650 VII
12,31000880,21450000,J160650 VIII
2016,31000881,1940000,J114342 I
2016,31000881,2080000,J114342 II
2016,31000881,4010000,J114342 III
2015,31000881,4310000,J114342 IV
11,31000881,10010000,J114342 V
11,31000881,8770000,J114342 VI
11,31000881,7780000,J114342 VII
11,31000881,11280000,J114342 VIII
2063,31000882,2180000,J152031 I
2016,31000882,1730000,J152031 II
2015,31000882,3990000,J152031 III
2017,31000882,4810000,J152031 IV
11,31000882,7260000,J152031 V
13,31000882,24540000,J152031 VI
13,31000882,38510000,J152031 VII
11,31000882,7270000,J152031 VIII
2016,31000882,11900000,J152031 IX
13,31000883,32278118,J113629 I
12,31000883,38890000,J113629 II
2016,31000883,8660000,J113629 III
2016,31000883,2740000,J113629 IV
2017,31000884,4100000,J220301 I
2016,31000884,9240000,J220301 II
2016,31000884,8780000,J220301 III
13,31000884,16860000,J220301 IV
2016,31000884,9110000,J220301 V
2015,31000885,1770000,J102057 I
2016,31000885,3820000,J102057 II
2015,31000885,6380000,J102057 III
2016,31000885,1950000,J102057 IV
2017,31000885,12450000,J102057 V
11,31000885,7020000,J102057 VI
13,31000885,30940000,J102057 VII
13,31000885,17270000,J102057 VIII
2016,31000886,3460000,J124753 I
2016,31000886,6060000,J124753 II
2015,31000886,1680000,J124753 III
11,31000886,6820000,J124753 IV
2015,31000886,8950000,J124753 V
2017,31000886,6190000,J124753 VI
13,31000886,50810000,J124753 VII
13,31000886,40570000,J124753 VIII
2016,31000886,4130000,J124753 IX
13,31000886,65030000,J124753 X
12,31000886,7850000,J124753 XI
2017,31000886,5410000,J124753 XII
2015,31000887,2300000,J114225 I
2016,31000887,3680000,J114225 II
2016,31000887,3880000,J114225 III
13,31000887,26900000,J114225 IV
13,31000887,46000000,J114225 V
13,31000887,49110000,J114225 VI
12,31000887,22630000,J114225 VII
2016,31000888,2840000,J105002 I
2015,31000888,1730000,J105002 II
2016,31000888,3370000,J105002 III
2015,31000888,4180000,J105002 IV
11,31000888,5810000,J105002 V
13,31000888,16260000,J105002 VI
13,31000888,26860000,J105002 VII
11,31000888,4160000,J105002 VIII
13,31000888,36790000,J105002 IX
12,31000888,14040000,J105002 X
2017,31000889,7010000,J111218 I
2014,31000889,3980000,J111218 II
11,31000889,5110000,J111218 III
13,31000889,17940000,J111218 IV
11,31000889,5100000,J111218 V
13,31000889,98750000,J111218 VI
13,31000889,94920000,J111218 VII
2014,31000889,4160000,J111218 VIII
12,31000889,9270000,J111218 IX
12,31000889,10300000,J111218 X
2016,31000890,3610000,J111634 I
2016,31000890,4010000,J111634 II
2015,31000890,8790000,J111634 III
2063,31000890,15910000,J111634 IV
2016,31000890,7850000,J111634 V
2017,31000890,10490000,J111634 VI
13,31000890,20490000,J111634 VII
13,31000890,61070000,J111634 VIII
12,31000890,10620000,J111634 IX
2016,31000891,5950000,J105007 I
13,31000891,19220000,J105007 II
13,31000891,143030000,J105007 III
12,31000891,16500000,J105007 IV
2016,31000891,8370000,J105007 V
2016,31000891,2790000,J105007 VI
2015,31000892,3910000,J205027 I
2016,31000892,2220000,J205027 II
2017,31000892,13890000,J205027 III
13,31000892,41180000,J205027 IV
11,31000892,6420000,J205027 V
13,31000892,46390000,J205027 VI
13,31000892,31750000,J205027 VII
12,31000892,8430000,J205027 VIII
2016,31000892,8730000,J205027 IX
2017,31000893,18890000,J111355 I
13,31000893,114920000,J111355 II
13,31000893,131540000,J111355 III
13,31000893,121690000,J111355 IV
2016,31000893,4490000,J111355 V
12,31000893,18850000,J111355 VI
2016,31000894,1720000,J101012 I
2063,31000894,2080000,J101012 II
2016,31000894,3320000,J101012 III
13,31000894,19830000,J101012 IV
13,31000894,14150000,J101012 V
13,31000894,31360000,J101012 VI
2017,31000894,10350000,J101012 VII
13,31000894,31590000,J101012 VIII
2017,31000894,10400000,J101012 IX
2016,31000894,6260000,J101012 X
2016,31000895,3550000,J161338 I
2016,31000895,5390000,J161338 II
11,31000895,8720000,J161338 III
2016,31000895,12170000,J161338 IV
13,31000895,14080000,J161338 V
2016,31000895,6520000,J161338 VI
2016,31000895,11640000,J161338 VII
2016,31000896,3280000,J170002 I
2015,31000896,4130000,J170002 II
11,31000896,8250000,J170002 III
11,31000896,7670000,J170002 IV
13,31000896,14390000,J170002 V
13,31000896,103400000,J170002 VI
2017,31000896,8440000,J170002 VII
13,31000896,12630000,J170002 VIII
2016,31000897,1540000,J104654 I
2015,31000897,3660000,J104654 II
2016,31000897,5850000,J104654 III
11,31000897,6030000,J104654 IV
2017,31000897,16480000,J104654 V
13,31000897,23020000,J104654 VI
13,31000897,57120000,J104654 VII
13,31000897,34960000,J104654 VIII
2016,31000897,3080000,J104654 IX
2016,31000898,4560000,J124329 I
11,31000898,10350000,J124329 II
2016,31000898,2110000,J124329 III
2016,31000898,4870000,J124329 IV
13,31000898,25200000,J124329 V
13,31000898,21890000,J124329 VI
13,31000898,16800000,J124329 VII
12,31000898,6350000,J124329 VIII
2015,31000899,1690000,J114648 I
2016,31000899,2100000,J114648 II
2017,31000899,6380000,J114648 III
11,31000899,5260000,J114648 IV
13,31000899,15780000,J114648 V
2016,31000899,11720000,J114648 VI
13,31000899,20890000,J114648 VII
2016,31000900,3440000,J131228 I
2017,31000900,6610000,J131228 II
13,31000900,12670000,J131228 III
13,31000900,21870000,J131228 IV
13,31000900,48450000,J131228 V
13,31000900,17990000,J131228 VI
2017,31000900,10650000,J131228 VII
2016,31000901,2770000,J110448 I
2016,31000901,3380000,J110448 II
2016,31000901,3220000,J110448 III
2016,31000901,5120000,J110448 IV
2016,31000901,8730000,J110448 V
2017,31000901,5810000,J110448 VI
2063,31000901,7190000,J110448 VII
13,31000901,22920000,J110448 VIII
13,31000901,82570000,J110448 IX
12,31000901,7290000,J110448 X
2016,31000901,7230000,J110448 XI
13,31000902,38050000,J144621 I
13,31000902,106900000,J144621 II
13,31000902,73770000,J144621 III
2016,31000903,1660000,J153104 I
2015,31000903,3910000,J153104 II
2017,31000903,4300000,J153104 III
13,31000903,12990000,J153104 IV
13,31000903,16860000,J153104 V
13,31000903,20690000,J153104 VI
2017,31000903,5150000,J153104 VII
13,31000903,13080000,J153104 VIII
2016,31000903,2910000,J153104 IX
2016,31000904,2520000,J100932 I
2015,31000904,2490000,J100932 II
2016,31000904,4120000,J100932 III
11,31000904,4940000,J100932 IV
2017,31000904,7220000,J100932 V
13,31000904,20850000,J100932 VI
2016,31000904,8320000,J100932 VII
2016,31000904,8460000,J100932 VIII
2015,31000905,2950000,J114048 I
2017,31000905,5430000,J114048 II
11,31000905,6930000,J114048 III
13,31000905,14680000,J114048 IV
13,31000905,23390000,J114048 V
11,31000905,8360000,J114048 VI
2015,31000906,4970000,J115706 I
2016,31000906,2750000,J115706 II
2016,31000906,9040000,J115706 III
2015,31000906,5700000,J115706 IV
13,31000906,37520000,J115706 V
13,31000906,73250000,J115706 VI
12,31000906,43080000,J115706 VII
2016,31000906,5780000,J115706 VIII
2016,31000907,3560000,J123230 I
2016,31000907,4490000,J123230 II
2014,31000907,6660000,J123230 III
2015,31000907,7650000,J123230 IV
11,31000907,5580000,J123230 V
13,31000907,42880000,J123230 VI
13,31000907,60460000,J123230 VII
2016,31000907,4840000,J123230 VIII
2016,31000907,7200000,J123230 IX
11,31000908,5290000,J152218 I
13,31000908,17400000,J152218 II
13,31000908,15220000,J152218 III
11,31000908,8160000,J152218 IV
2014,31000908,9940000,J152218 V
2015,31000910,2480000,J102856 I
2016,31000910,3500000,J102856 II
2015,31000910,3910000,J102856 III
13,31000910,50510000,J102856 IV
13,31000910,98530000,J102856 V
12,31000910,10320000,J102856 VI
2016,31000910,11900000,J102856 VII
2016,31000911,2200000,J151900 I
2063,31000911,3660000,J151900 II
11,31000911,4820000,J151900 III
2017,31000911,7060000,J151900 IV
2016,31000911,6650000,J151900 V
13,31000911,21700000,J151900 VI
2017,31000911,5000000,J151900 VII
13,31000911,13070000,J151900 VIII
13,31000911,13850000,J151900 IX
2063,31000911,2460000,J151900 X
11,31000912,6390000,J124646 I
13,31000912,20390000,J124646 II
11,31000912,7040000,J124646 III
11,31000912,5940000,J124646 IV
13,31000912,70500000,J124646 V
13,31000912,23050000,J124646 VI
2014,31000912,4710000,J124646 VII
2016,31000912,6490000,J124646 VIII
2017,31000913,4440000,J153528 I
2015,31000913,5000000,J153528 II
11,31000913,8880000,J153528 III
2015,31000913,6040000,J153528 IV
2017,31000913,5130000,J153528 V
13,31000913,76590000,J153528 VI
13,31000913,66050000,J153528 VII
12,31000913,20680000,J153528 VIII
12,31000913,10730000,J153528 IX
2016,31000914,4560000,J112850 I
2016,31000914,10350000,J112850 II
2015,31000914,2110000,J112850 III
11,31000914,4870000,J112850 IV
13,31000914,25200000,J112850 V
13,31000914,21890000,J112850 VI
13,31000914,16800000,J112850 VII
12,31000914,6350000,J112850 VIII
